DATE,CPI_YoY,Ind_Prod,Exchange_Rate,M2,Bond_Yield_10Y,REER,Unemployment,Exports,Imports,Real_GDP_Q
2018-01-01,0.760018897767184,105.4296,1065.641,,2.626,107.28,3.4,51220790000.0,44387620000.0,501586100.0
2018-02-01,1.25266306129138,106.0563,1078.4747,,2.77,104.95,3.7,50249810000.0,45104210000.0,
2018-03-01,1.21559985650593,104.4518,1069.9418,,2.708,105.8,4.0,49008130000.0,43398770000.0,
2018-04-01,1.52808850393055,107.5459,1068.0452,,2.655,106.43,3.8,49335460000.0,43720260000.0,505496700.0
2018-05-01,1.46905049925163,108.1119,1076.6595,,2.757,107.5,3.8,51050980000.0,44276330000.0,
2018-06-01,1.48040847356634,107.3629,1094.3552,,2.656,106.58,3.6,50110570000.0,46216880000.0,
2018-07-01,1.11898583575217,107.9044,1122.2029,,2.549,105.19,3.8,51159020000.0,44587010000.0,508089300.0
2018-08-01,1.43180566603438,108.3184,1120.427,,2.458,107.14,4.6,52570320000.0,44072710000.0,
2018-09-01,2.08715315976042,106.1627,1119.82,,2.315,107.94,4.1,49945530000.0,43014530000.0,
2018-10-01,2.00250823332688,108.4631,1131.615,,2.338,107.07,4.0,54038430000.0,47474540000.0,510930200.0
2018-11-01,2.03704274399828,106.1584,1125.345,,2.209,107.28,3.9,50828990000.0,46159890000.0,
2018-12-01,1.32039550451391,103.9996,1122.4244,,1.992,106.93,3.7,47292820000.0,43220180000.0,
2019-01-01,0.793019794915716,104.9965,1120.33,,1.991,105.82,3.9,48490850000.0,43643930000.0,511364000.0
2019-02-01,0.461281675180821,101.613,1121.8333,,1.988,105.32,3.8,44212430000.0,39637250000.0,
2019-03-01,0.374679750078461,103.7591,1131.6005,,1.953,104.23,3.8,45191440000.0,41359030000.0,
2019-04-01,0.5559430310014,106.8032,1142.165,,1.889,103.56,4.0,48102840000.0,44210270000.0,518107400.0
2019-05-01,0.679942209963731,105.9275,1182.9527,,1.828,100.9,3.8,46173340000.0,43475040000.0,
2019-06-01,0.72080097996539,105.3668,1173.7845,,1.618,101.33,3.9,43430100000.0,42096400000.0,
2019-07-01,0.605538087027074,108.1332,1177.2345,,1.506,100.38,4.0,45371260000.0,42596650000.0,519165900.0
2019-08-01,-0.037200136735647,106.0042,1210.3782,,1.254,98.89,3.6,45299620000.0,42982790000.0,
2019-09-01,-0.426058410911895,108.5216,1194.1145,,1.42,100.66,3.6,43924120000.0,39846260000.0,
2019-10-01,0.0,108.3524,1183.4473,,1.577,101.1,3.5,45898010000.0,40557640000.0,524345100.0
2019-11-01,0.152018524111548,108.0481,1167.2989,,1.75,101.31,3.7,44005030000.0,41009750000.0,
2019-12-01,0.73847335030508,110.6464,1174.7052,,1.653,100.65,3.5,44000350000.0,42024520000.0,
2020-01-01,1.21961085716598,106.7192,1167.4624,,1.656,100.73,3.4,45939340000.0,41218260000.0,517612000.0
2020-02-01,0.854890193432751,103.208,1195.3358,,1.54,99.06,3.4,44939410000.0,40495870000.0,
2020-03-01,0.826262850455507,107.8896,1218.1945,,1.485,98.34,3.9,44939030000.0,40338770000.0,
2020-04-01,0.0190991244559286,104.5912,1223.1309,,1.504,99.11,3.9,35466310000.0,37227080000.0,503461200.0
2020-05-01,-0.212740336370582,96.61116,1228.134,,1.394,98.58,4.3,35470810000.0,35916610000.0,
2020-06-01,0.220120412901661,102.7824,1206.9459,,1.392,99.2,4.2,38734390000.0,36233960000.0,
2020-07-01,0.446631110931869,104.4848,1198.6186,,1.36,98.67,4.2,41787250000.0,37805420000.0,514615000.0
2020-08-01,0.769424189087256,106.0808,1186.8562,,1.373,98.97,3.9,41273700000.0,36969870000.0,
2020-09-01,0.947952782732442,110.8688,1176.8619,,1.5,99.55,4.2,46047670000.0,39728930000.0,
2020-10-01,0.138943033356324,110.3368,1143.7681,,1.507,101.41,4.3,45174060000.0,39087370000.0,522778300.0
2020-11-01,0.612177199666283,111.0816,1116.0978,,1.61,102.98,4.1,45175360000.0,40319500000.0,
2020-12-01,0.612721748112212,112.1456,1093.7876,,1.675,103.38,4.1,49796590000.0,42129080000.0,
2021-01-01,0.949145768808079,112.4648,1098.2367,,1.731,102.75,4.6,50648430000.0,44542840000.0,530731100.0
2021-02-01,1.41773162939297,115.7632,1111.8137,,1.845,101.65,4.1,49546840000.0,45762830000.0,
2021-03-01,1.90114068441065,113.9544,1130.2543,,2.04,101.43,4.0,51453960000.0,47061900000.0,
2021-04-01,2.49246231155779,113.4224,1117.8555,,2.041,102.74,3.8,50954430000.0,49930740000.0,538119900.0
2021-05-01,2.62469831053902,112.252,1123.6565,,2.131,101.15,3.8,51174220000.0,49610870000.0,
2021-06-01,2.34680573663624,113.2096,1122.6073,,2.103,101.2,3.7,54055060000.0,51090570000.0,
2021-07-01,2.6397671384121506,115.1248,1146.3948,,1.976,100.04,3.3,54574730000.0,53216460000.0,538107600.0
2021-08-01,2.55514522407427,116.2952,1160.9945,,1.905,99.04,3.4,54893840000.0,52147030000.0,
2021-09-01,2.41215008933889,115.1248,1172.819,,2.061,98.01,3.1,54272140000.0,52000590000.0,
2021-10-01,3.16430425234576,116.7208,1181.89,,2.399,97.32,3.3,56147000000.0,54877790000.0,546464300.0
2021-11-01,3.77660105904684,117.572,1184.06,,2.355,97.59,3.1,59602890000.0,56914460000.0,
2021-12-01,3.69779726901225,122.5728,1183.8871,,2.187,97.89,3.2,58920850000.0,57755780000.0,
2022-01-01,3.6124307205067,122.7856,1196.0345,,2.492,97.15,3.2,58507080000.0,60754100000.0,548545800.0
2022-02-01,3.66213821618428,121.0832,1199.1226,,2.69,96.59,2.9,60145180000.0,57706300000.0,
2022-03-01,4.14375490966222,121.9343,1220.8409,,2.784,95.82,2.8,60468420000.0,60385910000.0,
2022-04-01,4.77544616591488,120.0191,1235.1533,,3.219,96.02,2.8,58690130000.0,60268040000.0,553397800.0
2022-05-01,5.39931406173446,117.8912,1268.8081,,3.295,96.16,2.9,60864460000.0,64123729999.99999,
2022-06-01,6.04605585497306,119.8064,1277.4057,,3.64,95.78,2.9,57740320000.0,60985490000.0,
2022-07-01,6.33678857813414,117.4656,1308.0295,,3.3,95.14,3.0,58738130000.0,65984250000.0,556130300.0
2022-08-01,5.712895377128951,114.1672,1319.4122,,3.322,94.15,2.8,58505110000.0,65370999999.99999,
2022-09-01,5.58301831927887,113.316,1396.3729,,3.897,91.23,2.9,55427740000.0,61305520000.0,
2022-10-01,5.67005321722305,110.9752,1426.065,,4.267,90.66,2.9,52636520000.0,60252350000.0,554084900.0
2022-11-01,5.03514007894484,110.7624,1361.79,,3.915,93.83,2.8,51954040000.0,58478480000.0,
2022-12-01,5.03652441368704,106.7192,1293.5629,,3.541,96.11,2.7,52088890000.0,57386320000.0,
2023-01-01,5.167637787754329,109.1664,1243.0705,,3.411,98.32,2.7,50140720000.0,58128630000.0,556056400.0
2023-02-01,4.82431149097815,108.3152,1275.4205,,3.45,96.36,2.7,54181870000.0,59699060000.0,
2023-03-01,4.24288138789366,112.1456,1306.0161,,3.448,94.84,2.7,53250570000.0,56461510000.0,
2023-04-01,3.69677117454376,110.9752,1322.057,,3.319,93.16,2.6,49325280000.0,53015630000.0,559865600.0
2023-05-01,3.3190777240609695,114.912,1327.48,,3.402,94.08,2.5,52508560000.0,54053780000.0,
2023-06-01,2.6797264830899894,112.5712,1297.2514,,3.611,97.45,2.6,53102840000.0,53814700000.0,
2023-07-01,2.26227699098769,109.592,1282.2835,,3.681,98.08,2.9,50325140000.0,49361420000.0,564243500.0
2023-08-01,3.41557724176026,115.5504,1321.7561,,3.86,96.77,2.7,52798740000.0,50459490000.0,
2023-09-01,3.72716423391166,117.7848,1334.237,,3.949,97.25,2.8,53309220000.0,52079150000.0,
2023-10-01,3.80917498397583,115.7632,1351.5071,,4.272,96.9,2.6,55089310000.0,53357030000.0,567012300.0
2023-11-01,3.33638863428048,117.572,1308.154,,3.89,98.72,2.8,55584030000.0,51739810000.0,
2023-12-01,,117.1464,1304.3945,,3.415,97.53,2.8,55007720000.0,52094870000.0,
2024-01-01,,115.444,1325.9119,,3.353,96.6,2.8,58593400000.0,52694920000.0,573667300.0
2024-02-01,,118.7424,1331.3345,,3.429,96.59,2.7,56964890000.0,51702130000.0,
2024-03-01,,114.912,1331.6752,,3.39,96.75,2.8,54649730000.0,51286460000.0,
2024-04-01,,,1367.8555,,3.567,95.02,2.8,56309620000.0,53815650000.0,572357100.0
2024-05-01,,,1364.7241,,3.527,95.17,2.8,58212100000.0,52970580000.0,
2024-06-01,,,1379.0526,,3.337,94.23,2.8,56415540000.0,51760820000.0,
2024-07-01,,,1382.0473,,3.171,93.84,2.7,57107010000.0,52491090000.0,572866100.0
2024-08-01,,,1351.4436,,2.999,94.3,2.6,58465010000.0,54452300000.0,
2024-09-01,,,1330.6985,,3.011,94.84,2.6,57196750000.0,53100610000.0,
2024-10-01,,,1362.3691,,3.07,93.69,2.8,57115390000.0,53209610000.0,573311800.0
2024-11-01,,,1395.02,,3.006,93.03,2.8,57260880000.0,51485790000.0,
2024-12-01,,,1439.9967,,2.771,90.98,3.1,57205970000.0,52745890000.0,
