,CPI_YoY,Unemployment,Ind_Prod,Exchange_Rate,Exports_M,Imports_M,Policy_Rate,Retail_Sales,CPI_Health,CPI_Index_KOR,CPI_Index_USA,KOR_CCI,KOR_BCI,Real_GDP_Q,Consumption_Q,Gov_Spending_Q,Investment_Q,Current_Account_GDP,Private_Credit_GDP,Gov_Debt_GDP,Exp_GDP,Imp_GDP,Agri_VA,Ind_VA,Srv_VA,KOR_GDP_Growth_WDI,Total_Health_Exp_GDP,Public_Health_Exp_GDP,Private_Health_Exp_Total,OECD_Inflation,OECD_GDP_Growth,OECD_Unemployment,Output_Gap,Real_Interest_Rate,Real_Exchange_Rate,Trade_Openness,KOR_GDP_Growth
1990-01-01,7.3155088053656705,2.6,19.73187,686.1842,4886476000.0,4866518000.0,7.0,,5.045545,38.9854971884276,53.75142,,,119159600.0,67730300000000.0,18826300000000.0,41118600000000.0,-0.960131298063108,49.2618253555903,7.22113697955519,24.1685799511012,25.021793543306,19529521000.8631,132044251378.05,220305480446.856,10.0248996213899,,,,6.72181952228657,2.95152561901493,,-0.7471495147937879,-0.3155088053656705,0.9602953284041801,49.1903734944072,
1990-02-01,7.61704382850983,2.5,20.19258,692.4737,5398260000.0,5648352000.0,7.0,,8.345183999999998,39.2290115968027,54.00457,,,,,,,,,,,,,,,,,,,,,,,-0.6170438285098303,0.9676173965467406,,
1990-03-01,7.99085097308275,2.2,20.72778,700.4952,5259125000.0,5748594000.0,7.0,,8.345183999999998,39.6348689440945,54.2999,,,,,,,,,,,,,,,,,,,,,,,-0.9908509730827504,0.9741010346699571,,
1990-04-01,8.747114755468889,2.2,20.66287,708.7619,5080392000.0,5335252000.0,7.0,,8.690915999999998,40.0818391135794,54.38428,,,121845800.0,69240200000000.0,19222500000000.0,42497600000000.0,,,,,,,,,,,,,,,,-0.7914296251980812,-1.747114755468889,0.976120298614192,,
1990-05-01,8.58019979431637,2.4,20.33197,711.8476,5164716000.0,5654105000.0,7.0,,8.911149,40.5277551081364,54.51086,,,,,,,,,,,,,,,,,,,,,,,-1.5801997943163695,0.9718399511309567,,
1990-06-01,8.93894076597826,2.3,20.72778,718.0714,5346677000.0,5444478000.0,7.0,,9.564744,40.7291025193902,54.80619,,,,,,,,,,,,,,,,,,,,,,,-1.9389407659782592,0.9807755684851933,,
1990-07-01,9.35558887903797,2.5,21.39277,718.745,5465828000.0,5399731000.0,7.0,,6.346299,40.8513868110418,55.01715,,,126163700.0,70678900000000.0,19426900000000.0,45637000000000.0,,,,,,,,,,,,,,,,0.4447511840283802,-2.3555888790379704,0.9825244330022024,,
1990-08-01,8.975391626703889,2.5,21.92797,718.2591,5606205000.0,5632348000.0,7.0,,6.434021,41.0147839248865,55.52345,,,,,,,,,,,,,,,,,,,,,,,-1.975391626703889,0.9869482703863273,,
1990-09-01,8.63282414530393,2.6,21.86306,717.8737,5847430000.0,6536464000.0,7.0,,6.328621,41.2582983332616,55.98755,,,,,,,,,,,,,,,,,,,,,,,-1.63282414530393,0.9887931108096195,,
1990-10-01,8.685309816794478,2.6,21.86306,717.7611,5177477000.0,6080689000.0,7.0,,6.752515,41.3795284499851,56.32507,,,128569200.0,72274700000000.0,19698400000000.0,46348400000000.0,,,,,,,,,,,,,,,,0.11927944424070525,-1.6853098167944776,0.9916841180382195,,
1990-11-01,8.61477059456125,2.6,21.92797,717.03,5658246000.0,7332382000.0,7.0,,6.963316000000001,41.4206412721783,56.45165,,,,,,,,,,,,,,,,,,,,,,,-1.61477059456125,0.9919148363210668,,
1990-12-01,9.33750319891863,2.5,22.32377,718.575,6008565000.0,6179807000.0,7.0,,7.808813000000002,41.6620473306973,56.45165,,,,,,,,,,,,,,,,,,,,,,,-2.337503198918631,0.9882922130375693,,
1991-01-01,9.15580552701316,2.6,22.25887,720.825,5636204000.0,6317413000.0,7.0,,7.293994999999998,42.5549334947392,56.78918,,,133273100.0,73458200000000.0,19731800000000.0,48094400000000.0,-2.35688840135155,48.8550592503187,9.93619504178387,22.9875474516622,25.3023124446672,20153457513.4516,149726419235.048,243503766702.086,10.8749739277708,,,,5.93421344335924,1.15793037476004,6.78453649835212,1.542527134741034,-2.1558055270131593,0.9763887345658672,48.2898598963294,
1991-02-01,9.92663854029505,2.5,22.32377,723.9706,5633599000.0,7183156000.0,7.0,,4.7426330000000005,43.1231337809477,56.87356,,,,,,,,,,,,,,,,,,,,,,,-2.92663854029505,0.9691662183768661,,
1991-03-01,10.1335177403053,2.4,22.38868,727.7316,5701036000.0,6713840000.0,7.0,,5.449216000000001,43.6512754198911,56.95794,,,,,,,,,,,,,,,,,,,,,,,-3.133517740305299,0.9638419119073609,,
1991-04-01,9.410341381305567,2.3,22.65681,728.3571,5900837000.0,6790023000.0,7.0,,5.224628,43.8536770060729,57.04232,,,135544500.0,75278300000000.0,20017200000000.0,50174600000000.0,,,,,,,,,,,,,,,,1.076803438304852,-2.4103413813055674,0.9616405380414054,,
1991-05-01,8.505657432696061,2.3,22.527,727.9905,6173514000.0,6811872000.0,7.0,,5.211889,43.9749071227964,57.211090000000006,,,,,,,,,,,,,,,,,,,,,,,-1.5056574326960614,0.9613427178268219,,
1991-06-01,8.66549332229009,2.3,22.45252,727.9722,6100245000.0,6683079000.0,7.0,,4.685845,44.2584801784367,57.37985,,,,,,,,,,,,,,,,,,,,,,,-1.6654933222900894,0.9579766963454157,,
1991-07-01,9.03695293146159,2.5,23.11752,731.7636,5739327000.0,6975923000.0,7.0,,7.34968,44.5431074090049,57.46423000000001,,99.93963,138631000.0,77555100000000.0,20397000000000.0,50073000000000.0,,,,,,,,,,,,,,,,1.212011026536075,-2.03695293146159,0.9582197568991747,,
1991-08-01,9.49186521705608,2.3,23.98468,733.9045,5866470000.0,6698326000.0,7.0,,7.248497999999999,44.9078519341035,57.633,,100.1742,,,,,,,,,,,,,,,,,,,,,-2.4918652170560804,0.956017259561123,,
1991-09-01,9.43839746537892,2.4,23.78145,744.1789,5698855000.0,6747074000.0,7.0,,7.852602,45.1524205174066,57.886140000000005,,100.509,,,,,,,,,,,,,,,,,,,,,-2.4383974653789195,0.9683852004298296,,
1991-10-01,9.313937788194528,2.5,23.98468,753.54,6247144000.0,6965652000.0,7.0,,7.720541000000002,45.233591986865,57.97051999999999,,100.9101,142201000.0,78987800000000.0,20776000000000.0,52415500000000.0,,,,,,,,,,,,,,,,1.6740304959488528,-2.3139377881945276,0.9802337878174991,,
1991-11-01,9.691540262648887,2.5,24.123,757.4368,6435514000.0,7316097000.0,7.0,,7.21263,45.4349393981188,58.13929,,101.3133,,,,,,,,,,,,,,,,,,,,,-2.6915402626488873,0.9837922790383552,,
1991-12-01,9.25077806735659,2.4,24.123,761.681,6575149000.0,6427846000.0,7.0,,6.371809,45.5161108675772,58.18148000000001,,101.6627,,,,,,,,,,,,,,,,,,,,,-2.25077806735659,0.9882571789585078,,
1992-01-01,7.723939754260781,2.4,24.04852,767.0905,6514655000.0,7613613000.0,7.0,,5.143856,45.8418509203386,58.26586,,101.9467,144661600.0,79845000000000.0,20940600000000.0,53704500000000.0,-0.79068728488668,47.3970228748062,9.68344217619626,23.2612780314303,23.9455462170792,21965014279.0761,156355331353.004,263074122079.669,6.35159199606441,,,,5.05697796731731,2.15379496034123,7.26896398956244,1.3263248860255983,-0.7239397542607806,0.9896368504040587,47.206824248509506,
1992-02-01,6.96213362016282,2.4,24.64861,769.9333,5967888000.0,6911461000.0,7.0,,4.237589,46.1254239759789,58.47682,,102.1443,,,,,,,,,,,,,,,,,,,,,0.037866379837179664,0.9907719836831248,,
1992-03-01,6.78371329211747,2.4,24.64861,775.675,6323997000.0,6933891000.0,7.0,,3.539125,46.612452792729,58.77216,,102.2274,,,,,,,,,,,,,,,,,,,,,0.21628670788252968,0.9927198997893543,,
1992-04-01,6.93749999999998,2.5,24.38155,783.0045,6434983000.0,6709594000.0,7.0,,3.341892,46.8960258483692,58.85654,,102.259,145750700.0,81123800000000.0,21289100000000.0,51615000000000.0,,,,,,,,,,,,,,,,0.035721157274171134,0.06250000000002043,0.9974707812133278,,
1992-05-01,7.289943665348199,2.4,24.1879,787.3526,6297007000.0,6901238000.0,7.0,,5.530297,47.1806530789375,58.94092,,102.3106,,,,,,,,,,,,,,,,,,,,,-0.2899436653481988,0.9983882608060699,,
1992-06-01,6.78830030487804,2.4,24.51987,793.6,6542664000.0,7086568000.0,7.0,,5.522866,47.2628787233239,59.15187,,102.4301,,,,,,,,,,,,,,,,,,,,,0.2116996951219603,1.0081547603187448,,
1992-07-01,6.55795900979789,2.4,24.91568,789.9273,6509286000.0,7007354000.0,7.0,,2.312243,47.4642261345777,59.27845,,102.5905,145926100.0,81954200000000.0,21770100000000.0,49584600000000.0,,,,,,,,,,,,,,,,-1.8362975824050665,0.4420409902021101,1.0013705063257357,,
1992-08-01,5.8732394366197,2.6,24.71352,792.5619,6419505000.0,6367862000.0,7.0,,2.222088,47.5453976040361,59.44721,,102.7571,,,,,,,,,,,,,,,,,,,,,1.1267605633802997,1.005850467546003,,
1992-09-01,5.6593201344788895,2.7,24.38155,788.7611,6580042000.0,6310898000.0,7.0,,1.566465,47.7077405429528,59.61598000000001,,102.9026,,,,,,,,,,,,,,,,,,,,,1.3406798655211105,1.0004526996356349,,
1992-10-01,5.37882495513763,2.6,24.38155,786.7905,6755507000.0,7233355000.0,7.0,,1.195529,47.6666277207596,59.82693,,103.0272,148222700.0,83637200000000.0,21981800000000.0,50611500000000.0,,,,,,,,,,,,,,,,-2.2563820181868754,1.6211750448623699,1.0023482463947762,,
1992-11-01,4.3758700696055515,2.6,24.45497,787.0947,6354815000.0,6375279000.0,7.0,,1.750285,47.4231133123845,59.91132,,103.1231,,,,,,,,,,,,,,,,,,,,,2.6241299303944485,1.0093064581037459,,
1992-12-01,4.45839219955068,2.6,24.58371,791.7455,6072653000.0,6379594000.0,7.0,,2.028013,47.5453976040361,59.86912,,103.1591,,,,,,,,,,,,,,,,,,,,,2.54160780044932,1.0119457536605982,,
1993-01-01,4.51179690015178,2.8,24.58371,794.8722,6418599000.0,6759561000.0,5.0,,2.215906,47.9101421291347,60.16446,,103.0951,151302000.0,85330500000000.0,21961700000000.0,53038400000000.0,0.416090198515083,47.1889261957243,8.90471239173119,22.8587756465728,22.5628424328369,21036326867.8253,168646081317.369,285078763979.34,6.99471791742556,,,,4.59790321006556,1.47078314407025,7.76186074581727,-2.175972395652681,0.48820309984821986,1.0131811696405555,45.4216180794097,
1993-02-01,4.57319163524168,2.9,24.31665,799.2526,6806587000.0,6947345000.0,5.0,,2.219996,48.2348280069681,60.37542,,102.8458,,,,,,,,,,,,,,,,,,,,,0.42680836475831985,1.0154551020782987,,
1993-03-01,4.78548974376371,2.8,25.18381,796.4174,6806158000.0,6771775000.0,5.0,,4.435985,48.8430869404418,60.58637,,102.3448,,,,,,,,,,,,,,,,,,,,,0.21451025623628972,1.0027433862218527,,
1993-04-01,4.758800521512391,3.0,25.04442,798.6136,6780482000.0,6721517000.0,5.0,,4.528151,49.12771417101,60.75513,,101.7938,155120800.0,86209400000000.0,22758600000000.0,55431400000000.0,,,,,,,,,,,,,,,,-1.6521361562797043,0.2411994784876086,1.0024675797638147,,
1993-05-01,4.4709089284118315,3.0,24.98058,803.1947,6678885000.0,6936501000.0,5.0,,2.255992,49.2900571099267,60.83951999999999,,101.4719,,,,,,,,,,,,,,,,,,,,,0.5290910715881685,1.0062931799899226,,
1993-06-01,4.80438952580631,3.0,25.24871,805.9136,6761233000.0,7372279000.0,5.0,,2.16396,49.5335715183018,60.9239,,101.5842,,,,,,,,,,,,,,,,,,,,,0.19561047419368993,1.0061292522391774,,
1993-07-01,4.2754025541366,3.0,25.57961,809.581,6820261000.0,7185415000.0,5.0,,2.348191,49.4935128710366,60.9239,,101.892,157958300.0,87817100000000.0,22331000000000.0,56191100000000.0,,,,,,,,,,,,,,,,-1.7800775778177624,0.7245974458633997,1.0115257941905595,,
1993-08-01,4.43882754645028,2.9,25.18381,811.9409,6861342000.0,6767459000.0,5.0,,2.354443,49.6558558099533,61.09266,,102.0722,,,,,,,,,,,,,,,,,,,,,0.5611724535497196,1.0139585927949009,,
1993-09-01,4.59165635495846,2.8,26.24461,811.8429,7117392000.0,7229123000.0,5.0,,2.720674,49.8983160434004,61.21924,,101.8932,,,,,,,,,,,,,,,,,,,,,0.40834364504153964,1.0110002871217998,,
1993-10-01,5.10648649844085,3.0,26.04245,813.45,7131649000.0,7123549000.0,5.0,,3.087404,50.1007176295823,61.47239,,101.5062,161068400.0,89891400000000.0,22548100000000.0,57554800000000.0,,,,,,,,,,,,,,,,-1.7564992815369274,-0.10648649844084979,1.013081192711681,,
1993-11-01,5.47503667807762,2.8,26.57658,809.79,7008330000.0,7089929000.0,5.0,,2.89838,50.0195461601239,61.51458,,101.1086,,,,,,,,,,,,,,,,,,,,,-0.47503667807762007,1.0108529044054042,,
1993-12-01,5.80018624451246,2.7,27.17561,812.5696,7121225000.0,6940029000.0,5.0,,2.708366,50.3031192157641,61.51458,,100.8254,,,,,,,,,,,,,,,,,,,,,-0.8001862445124601,1.0086046251874898,,
1994-01-01,6.3523147333216,2.7,26.90855,813.545,7215056000.0,8045327000.0,5.0,,2.800407,50.953545146359,61.68334,,100.5917,165850700.0,92581300000000.0,22655900000000.0,60635400000000.0,-1.00035102707401,47.7351228556304,7.91331663708199,23.5069868149485,24.234837398564,21059519724.9348,185910669878.689,311902622530.067,9.3718357757101,,,,3.50262577413398,3.30842501346733,7.8347445928305,-0.7496561711716976,-1.3523147333215997,0.9996599514623306,47.7418242135125,
1994-02-01,6.812221348019929,2.7,26.97345,812.2421,7124109000.0,7180585000.0,5.0,,3.163589,51.5206912576395,61.894290000000005,,100.2922,,,,,,,,,,,,,,,,,,,,,-1.8122213480199294,0.990447905077277,,
1994-03-01,6.39501003604342,2.7,27.44374,810.687,7418421000.0,7835329000.0,5.0,,1.239352,51.9666072521964,62.10525,,99.84203,,,,,,,,,,,,,,,,,,,,,-1.3950100360434199,0.9834094943428047,,
1994-04-01,5.94382335901122,2.7,27.30542,811.7095,7705932000.0,8051912000.0,5.0,,1.859306,52.0477787216548,62.18963000000001,,99.34286,168612400.0,94032300000000.0,22988400000000.0,61630000000000.0,,,,,,,,,,,,,,,,-0.9793202409632107,-0.9438233590112199,0.9844499469231979,,
1994-05-01,5.67829415916334,2.5,28.17258,809.7905,7735736000.0,8305835000.0,5.0,,2.388157,52.088891543848,62.23181999999999,,98.9516,,,,,,,,,,,,,,,,,,,,,-0.6782941591633396,0.9820131464480149,,
1994-06-01,5.895122158849071,2.4,28.56945,809.8636,7782433000.0,8131740000.000003,5.0,,2.738624,52.4536360689466,62.442780000000006,,98.78663,,,,,,,,,,,,,,,,,,,,,-0.8951221588490714,0.9785786774154334,,
1994-07-01,6.8839190628328,2.4,27.50864,808.39,7819439000.0,8508580000.0,5.0,,2.918646,52.9006062384315,62.611540000000005,,98.73713,171330800.0,95998100000000.0,23335400000000.0,63348600000000.0,,,,,,,,,,,,,,,,-1.2330608072840699,-1.8839190628328,0.9711625057643123,,
1994-08-01,7.35181725543479,2.4,28.23642,806.8304,7977577000.0,8661010000.0,5.0,,5.400583,53.3064635857233,62.86469,,98.66104,,,,,,,,,,,,,,,,,,,,,-2.3518172554347903,0.9657982127768197,,
1994-09-01,6.50272531372797,2.5,29.16955,803.6905,8290898000.0,9068566000.0,5.0,,5.391068,53.1430664718786,63.03345,,98.47845,,,,,,,,,,,,,,,,,,,,,-1.5027253137279697,0.9675881475528202,,
1994-10-01,5.7505365484156,2.3,29.56536,801.975,8419494999.999998,9229109000.0,5.0,,5.023398,52.9817777078899,63.07565,,98.28061,178271700.0,98782700000000.0,23592200000000.0,67842000000000.0,,,,,,,,,,,,,,,,0.9105763605210315,-0.7505365484156004,0.9691104493604776,,
1994-11-01,6.08442749056884,2.2,30.16545,799.455,8861651000.0,9348969000.0,5.0,,4.931203,53.0629491773482,63.160030000000006,,98.21613,,,,,,,,,,,,,,,,,,,,,-1.0844274905688396,0.9658778448724903,,
1994-12-01,5.56812942705058,2.2,29.96116,794.8143,9401567000.0,10066210000.0,5.0,,4.839171,53.1040619995414,63.160030000000006,,98.40335,,,,,,,,,,,,,,,,,,,,,-0.5681294270505797,0.9595276529449056,,
1995-01-01,5.197062170269991,2.1,30.62616,793.075,9262065000.0,9369854000.0,5.0,49.80706,5.682554,53.6016325655719,63.41317,,98.69839,182209400.0,102262200000000.0,23530700000000.0,69886100000000.01,-1.74482962406712,46.9730560646246,6.97432545068181,25.0908528792617,26.305880906377,22500558434.1494,206512965430.997,340123071833.139,9.7358937505409,,,,4.35177861328367,2.75531875819397,7.60351506136332,1.3130095896407568,-0.19706217026999084,0.9523420135603358,51.3967337856387,
1995-02-01,4.46463282384958,2.2,30.44209,793.1947,9531744000.0,10582930000.0,5.0,42.12706,5.622055,53.8209009506022,63.66631999999999,,98.91414,,,,,,,,,,,,,,,,,,,,,0.5353671761504204,0.9523921905150267,,
1995-03-01,4.621064589419009,2.1,31.36352,781.813,9775273000.0,10977530000.0,5.0,46.41882,5.561872,54.3680177382501,63.87727,,98.9205,,,,,,,,,,,,,,,,,,,,,0.3789354105809908,0.9323585832465939,,
1995-04-01,5.08982642334879,2.0,31.45715,770.61,10135400000.0,11275480000.0,5.0,50.03294,7.17915,54.6969203157957,64.08823000000001,,98.83479,185683600.0,104574600000000.0,23884900000000.0,70611100000000.0,,,,,,,,,,,,,,,,1.459185876072966,-0.08982642334879021,0.9164890513842451,,
1995-05-01,5.21735610782806,2.1,30.99537,764.4318,10479250000.0,11418550000.0,5.0,45.85412,6.638236,54.8065545083109,64.21481,,98.8288,,,,,,,,,,,,,,,,,,,,,-0.21735610782805992,0.9091147087292016,,
1995-06-01,4.17420314321314,2.0,32.103,763.8818,10555420000.0,11643910000.0,5.0,45.06353,6.274466,54.6431573944661,64.34138,,99.03877,,,,,,,,,,,,,,,,,,,,,0.8257968567868597,0.9129731093931083,,
1995-07-01,3.60288549679168,2.0,32.103,760.045,10800910000.0,11563530000.0,5.0,46.98353,6.404912,54.8065545083109,64.34138,,99.38482,189589100.0,106595700000000.0,24240100000000.0,73052100000000.0,,,,,,,,,,,,,,,,1.8486942759783576,1.39711450320832,0.9056792443457945,,
1995-08-01,3.43109142326022,2.1,32.28707,767.4217,11175060000.0,11636090000.0,5.0,43.25647,4.08271,55.1354570858564,64.51014,,99.76714,,,,,,,,,,,,,,,,,,,,,1.56890857673978,0.9113985180643558,,
1995-09-01,4.677457748155208,2.2,32.00937,772.04,10974020000.0,12196060000.0,5.0,47.77412,3.806945,55.6288109521747,64.63671,,100.1152,,,,,,,,,,,,,,,,,,,,,0.32254225184479157,0.9105347087711803,,
1995-10-01,4.48078951033648,2.2,32.1945,767.1952,11032660000.0,11663780000.0,5.0,50.03294,3.893789,55.3557796458148,64.84767,,100.4117,193183400.0,108864400000000.0,24495700000000.0,72787800000000.0,,,,,,,,,,,,,,,,2.0823821525546737,0.5192104896635197,0.9122513591910584,,
1995-11-01,4.11236490781944,2.0,32.37963,769.781,10839540000.0,11583410000.0,5.0,49.35529,3.893789,55.2450912783716,64.80548,,100.6408,,,,,,,,,,,,,,,,,,,,,0.8876350921805596,0.9165632949887297,,
1995-12-01,4.75434243176179,1.9,33.11699,771.305,10649000000.0,11420770000.0,5.0,56.35765,6.685460000000001,55.6288109521747,64.76329,,100.7772,,,,,,,,,,,,,,,,,,,,,0.24565756823820983,0.911449288334587,,
1996-01-01,4.802643223789008,1.9,33.02442,787.1333,11497460000.0,12301650000.0,5.0,52.63059,7.069596000000001,56.1759277398226,65.14301,,100.8534,197063400.0,111030300000000.0,25075000000000.0,75787100000000.0,-3.87535195507046,50.146287165566,6.63432383740304,24.1509711908027,27.4624809263436,23374345271.0537,223760671432.509,367558852472.414,7.99042982526839,,,,3.00009076251615,3.11956621052272,7.54860880642088,2.482384520002423,0.19735677621099157,0.9264950250967471,51.613452117146295,
1996-02-01,4.78699441778474,1.9,33.76283,780.115,11336350000.0,12209050000.0,5.0,49.24235,6.952564,56.397304474709,65.35396999999999,,100.9003,,,,,,,,,,,,,,,,,,,,,0.2130055822152599,0.9175917355988302,,
1996-03-01,4.43634389421026,2.0,33.76283,781.3143,11184680000.0,11860000000.0,5.0,52.06588,6.733686,56.7799699735841,65.69149,,100.9366,,,,,,,,,,,,,,,,,,,,,0.5636561057897396,0.9175230105472589,,
1996-04-01,4.50988706009328,2.0,34.77789,780.4182,10745150000.0,12394560000.0,5.0,55.22824,4.391186,57.1636896473873,65.94463,,100.999,200858600.0,113090900000000.0,25467600000000.0,75201000000000.0,,,,,,,,,,,,,,,,2.8543043578042937,0.49011293990672034,0.9138266300297004,,
1996-05-01,4.90094248894017,2.0,34.86939,780.8591,10949180000.0,12301880000.0,5.0,52.85647,4.286817,57.4925922249328,66.07121,,101.139,,,,,,,,,,,,,,,,,,,,,0.09905751105983018,0.9108571742052454,,
1996-06-01,5.21462332400887,2.1,33.8554,798.45,10669190000.0,12031090000.0,5.0,50.71059,4.286817,57.4925922249328,66.1134,,101.4037,,,,,,,,,,,,,,,,,,,,,-0.21462332400886996,0.9319713556760533,,
1996-07-01,5.401038661281008,2.0,34.59275,813.0318,10234910000.0,12555880000.0,5.0,52.06588,3.877094,57.7666777062208,66.23997,,101.7294,204565900.0,113584900000000.0,25801500000000.0,80011400000000.0,,,,,,,,,,,,,,,,3.1993840454386024,-0.4010386612810084,0.9462970934689593,,
1996-08-01,5.26748499101372,2.1,34.40868,817.5227,10144700000.0,13348930000.0,5.0,47.4353,3.877094,58.0397090125807,66.36655,,102.039,,,,,,,,,,,,,,,,,,,,,-0.2674849910137196,0.9488576723096259,,
1996-09-01,4.53287852946749,2.0,34.86939,822.4,10173070000.0,11983470000.0,5.0,52.40471,3.978924,58.1503973800239,66.5775,,102.2896,,,,,,,,,,,,,,,,,,,,,0.4671214705325104,0.9557298175951767,,
1996-10-01,5.04846603568775,2.1,34.40868,828.2364,11145030000.0,13184270000.0,5.0,55.90588,3.978924,58.1503973800239,66.78846,,102.5251,208158900.0,117292000000000.0,26468900000000.0,79866900000000.0,,,,,,,,,,,,,,,,3.505296334289243,-0.048466035687749986,0.9655622848124953,,
1996-11-01,5.2589398160516,2.2,34.86939,830.5632,11001520000.0,13260040000.0,5.0,54.66353,4.178483,58.1503973800239,66.91503,,102.8121,,,,,,,,,,,,,,,,,,,,,-0.2589398160516003,0.9701098462783736,,
1996-12-01,4.9251468637483296,2.3,35.79295,841.919,10920610000.0,12889290000.0,5.0,59.85882,1.839382,58.3686115901262,66.91503,,103.1805,,,,,,,,,,,,,,,,,,,,,0.07485313625167045,0.9796971898256952,,
1997-01-01,4.68577004635104,2.4,33.8554,854.0714,10637170000.0,12718990000.0,5.0,52.85647,2.298018,58.808202535115,67.12598,,103.5228,209163500.0,116649300000000.0,25871500000000.0,77082300000000.0,-1.83493782106041,54.8017848286001,8.39336880153862,27.4728903732725,28.4220573700005,24380801738.1366,235214686714.683,394908299962.485,6.2821926537929,,,,2.26900305912499,3.64032099256963,7.2525797614352,2.557973686221038,0.3142299536489599,0.9895190291922269,55.89494774327299,
1997-02-01,4.85616553580441,2.6,35.3301,868.3947,10480920000.0,12265030000.0,5.0,51.16235,2.963536,59.1360509377325,67.33694,,103.6651,,,,,,,,,,,,,,,,,,,,,0.14383446419559043,1.003680437179705,,
1997-03-01,4.53566521852142,3.0,35.88445,882.619,10968980000.0,12743740000.0,5.0,54.55059,2.963536,59.3553193227629,67.50571,,103.4638,,,,,,,,,,,,,,,,,,,,,0.46433478147857965,1.0188995570835628,,
1997-04-01,4.31342898240697,2.7,36.5303,895.5682,11349900000.0,12522400000.0,5.0,58.27765,2.867667,59.6294048040508,67.59009,,103.1025,216503800.0,118803500000000.0,26259500000000.0,78807200000000.0,,,,,,,,,,,,,,,,4.719649603680431,0.68657101759303,1.0303824480459787,,
1997-05-01,3.81202097620008,2.6,36.25366,894.6667,11522510000.0,12187400000.0,5.0,56.69647,2.963536,59.6842219003084,67.5479,,102.8208,,,,,,,,,,,,,,,,,,,,,1.1879790237999202,1.027757905380794,,
1997-06-01,4.00271370420624,2.4,37.08358,891.4048,11719390000.0,12396220000.0,5.0,53.19529,3.059405,59.7938560928236,67.63228000000001,,102.7933,,,,,,,,,,,,,,,,,,,,,0.99728629579376,1.0234100384516391,,
1997-07-01,3.69904011095296,2.4,36.25366,893.0909,12182670000.0,12503470000.0,5.0,56.24471,3.350225,59.9034902853388,67.71666,,102.9388,218621300.0,119988400000000.0,26421500000000.0,78533500000000.0,,,,,,,,,,,,,,,,4.342574667279098,1.3009598890470402,1.0247461697256435,,
1997-08-01,3.96498174619032,2.4,37.36128,898.7095,11614070000.0,12092840000.0,5.0,51.84,3.254264,60.3409728804715,67.84323,,103.1671,,,,,,,,,,,,,,,,,,,,,1.03501825380968,1.025630148552677,,
1997-09-01,4.2420506870672,2.5,37.54535,912.5048,11529010000.0,11896920000.0,5.0,56.24471,6.98665,60.6171667116155,68.012,,103.4537,,,,,,,,,,,,,,,,,,,,,0.7579493129327997,1.0392075855374805,,
1997-10-01,4.2420506870672,2.4,36.71544,929.4182,11740080000.0,12245430000.0,5.0,56.92235,6.602805,60.6171667116155,68.18075999999999,,103.8304,217284700.0,118765700000000.0,26724300000000.0,74831200000000.0,,,,,,,,,,,,,,,,2.3489821925214205,0.7579493129327997,1.0610958474316838,,
1997-11-01,4.33450563793916,2.9,36.25366,1035.2235,11488180000.0,11834640000.0,5.0,54.55059,6.398602,60.6709296329451,68.13857,,104.3958,,,,,,,,,,,,,,,,,,,,,0.6654943620608398,1.1801133550608285,,
1997-12-01,6.57407574635626,3.1,35.70038,1496.9,11036500000.0,9495666000.0,5.0,54.32471,5.805156,62.2058083281576,68.05419,,105.2234,,,,,,,,,,,,,,,,,,,,,-1.57407574635626,1.6622408745957686,,
1998-01-01,8.294195676334551,4.1,33.67027,1707.3,10740900000.0,7721503000.0,5.0,45.96706,4.489501000000001,63.6858699271126,68.18075999999999,,106.0932,202695900.0,102403100000000.0,26896700000000.0,64078700000000.0,10.0964211010999,59.6086940982268,,38.2368909900718,28.0920941207489,22533401466.0702,216716672563.785,387151635223.314,-4.9389297463141,,,,2.10577481135337,3.00485924731626,7.2199536786199,-5.766875725805242,-3.2941956763345512,1.855264482313293,66.3289851108207,
1998-02-01,9.547747651389539,5.0,33.94691,1628.4211,12189320000.0,8406568999.999998,5.0,42.24,4.17851,64.7822118522644,68.30733000000001,,106.6847,,,,,,,,,,,,,,,,,,,,,-4.547747651389539,1.7428318846343258,,
1998-03-01,8.95835183376253,5.8,32.56371,1489.3571,11871760000.0,7926242000.0,5.0,47.09647,4.642426,64.6725776597492,68.43391,,106.7392,,,,,,,,,,,,,,,,,,,,,-3.9583518337625296,1.5996584374596692,,
1998-04-01,8.825245293025741,6.5,32.1945,1391.5455,11784420000.0,8030417000.0,5.0,47.09647,4.926342,64.8918460447796,68.56049,,106.4896,201114300.0,102724000000000.0,27162200000000.0,60314400000000.0,,,,,,,,,,,,,,,,-7.730426376525424,-3.8252452930257412,1.4923078809992723,,
1998-05-01,8.17422328982461,7.1,32.56371,1399.05,11262010000.0,7703849000.0,5.0,45.85412,5.107975,64.562943467234,68.68706,,106.1993,,,,,,,,,,,,,,,,,,,,,-3.17422328982461,1.510782965083733,,
1998-06-01,7.51749792845684,7.5,32.103,1397.7727,10839090000.0,7681076000.0,5.0,43.82117,5.7511220000000005,64.2888579859461,68.77144,,106.0168,,,,,,,,,,,,,,,,,,,,,-2.51749792845684,1.5177009242817305,,
